良木缘咖啡川大店|成都市科华北路143号2楼查看位置|57a02f46951f59b1cf8bb1d7|良木缘咖啡(川大店)|成都市科华北路143号蓝色加勒比广场201-202(近四川大学南门)
绍兴东方御花园酒店|绍兴市人民东路381号查看位置|57a0703e951f59b1cfeb582a|东方御花园酒店会所|绍兴市人民东路381号(近城东建材东侧)
爱庐餐厅|成都市盛华北路201号（汇景广场）查看位置|57a02f4b951f59b1cf8bb76f|爱庐餐厅(汇锦城店)|成都市高新区盛华北路201号(汇锦广场)
卡岸海洋主题餐厅|陕西省宝鸡市金台区宝鸡市第五大道同盟路|57a05a88951f59b1cfc14b91|卡岸海洋主题餐厅|宝鸡市同盟路9号(第五大道东段唛田KTV楼下)
麻辣上位（省体育场店）|陕西省西安市碑林区南二环晨阳盛世广场二楼|57be5f5fbdce0ead1f424ae6|麻辣上位（省体育场店）|陕西省西安市碑林区南二环晨阳盛世广场二楼
麻辣上位（明德门店）|陕西省西安市雁塔区明德门朱雀南路南方星座C座|57be5f5ebdce0ead1f424adb|麻辣上位（明德门店）|陕西省西安市雁塔区明德门朱雀南路南方星座C座
秀火锅|陕西省西安市雁塔区大雁塔南广场新乐汇美食广场海底捞火锅向南20米|57a02b03951f59b1cf866679|秀火锅|西安市雁塔南路新乐汇广场，ktv后面
皇家领海(道里店)|哈尔滨市道里区安国街146号|57a06c06951f59b1cfe3227f|皇家领海|哈尔滨市安国街146号
贴阁碧百丈东路店|宁波市百丈东路93号查看位置|57a05a70951f59b1cfc12077|贴阁碧(百丈东路店)|宁波市百丈东路93号
飞龙阁渔庄|南宁市邕武路4号狮山公园正门左侧查看位置|57a059ca951f59b1cfbfdbc9|飞龙阁渔庄|南宁市邕武路4号，狮山公园西大门商铺A区第A1-A8号(近狮山公园)
重庆陈老五火锅|陕西省宝鸡市金台区大庆路东润枫景（金台市民中心向东300米）|57a0647e951f59b1cfd3e4e8|重庆陈老五火锅|宝鸡市大庆路50号(金台市民中心向东300米东润枫景1-1-1)
外婆桥（沙坪坝店）|重庆市沙坪坝区三峡广场煌华新纪元购物广场8楼11-2室|57be5f60bdce0ead1f424b59|外婆桥（沙坪坝店）|重庆市沙坪坝区三峡广场煌华新纪元购物广场8楼11-2室
喜栈（海港城）|广东省广州市越秀区越秀区沿江东路418号港湾广场海港城首层|57be5f61bdce0ead1f424bac|喜栈（海港城）|广东省广州市越秀区越秀区沿江东路418号港湾广场海港城首层
寿鲜亭天一店|宁波市中山东路188号天一广场酷购B馆3楼查看位置|57a0637a951f59b1cfd1c97c|寿鲜亭(天一店)|宁波市中山东路188号天一广场酷购B馆3楼
上岛咖啡|陕西省宝鸡市渭滨区高新五路46号|57a06425951f59b1cfd32962|上岛咖啡(高新店)|宝鸡市高新五路（蟠龙路）天下汇后侧
乡巴佬酒楼(中山一路店)|广东省广州市越秀区中山一路26号大院先达楼1层|57be5f62bdce0ead1f424c06|乡巴佬酒楼(达道路店)|广东省广州市越秀区达道路13号翠玉大厦2楼
旺角花园餐厅|广东省广州市越秀区农林东路30号|57a02f07951f59b1cf8b736e|旺角花园主题餐厅|广州市农林东路30号(东山宾馆对面)
赛百味（地王广场店）|广东省广州市越秀区校场西路26号地王广场负一层1005铺|57be5f63bdce0ead1f424c65|赛百味（地王广场店）|广东省广州市越秀区校场西路26号地王广场负一层1005铺
乡巴佬酒楼(达道路店)|广东省广州市越秀区达道路13号翠玉大厦2楼|57be5f62bdce0ead1f424c06|乡巴佬酒楼(达道路店)|广东省广州市越秀区达道路13号翠玉大厦2楼
好久不见餐厅|焦作市摩登街3号楼A05号查看位置|57a0b283951f59b1cf7176d2|好久不见餐厅|焦作市摩登街3号楼A05号
上井（解放碑店）|重庆市渝中区五一路99号协信星光广场4楼|57a02b18951f59b1cf86877d|上井(解放碑店)|重庆市五一路99号协信星光广场4层013号
上井（杨家坪店）|重庆市九龙坡区杨家坪步行街龙湖西城天街A馆4楼|57be5f64bdce0ead1f424cd0|上井（杨家坪店）|重庆市九龙坡区杨家坪步行街龙湖西城天街A馆4楼
顺风123·COCO（时代天街店）|重庆市渝中区长江2路174号大坪龙湖时代天街C馆5F|57be5f63bdce0ead1f424c9d|顺风123·COCO（时代天街店）|重庆市渝中区长江2路174号大坪龙湖时代天街C馆5F
顺风123·COCO（万象城店）|重庆市九龙坡区谢家湾正街47号华润万象城3|57be5f64bdce0ead1f424cd8|顺风123·COCO（万象城店）|重庆市九龙坡区谢家湾正街47号华润万象城3
顺风123(万州万达店)|重庆市万州区北滨路万达广场3楼|57be5f65bdce0ead1f424d81|顺风123(万州万达店)|重庆市万州区北滨路万达广场3楼
顺风123·COCO（协信星光店）|重庆市南岸区江南大道28号星光时代广场B1层|57a032d3951f59b1cf8ed559|顺风123•coco(COCO星光时代店)|重庆市江南大道28号星光时代广场B1楼(轻轨3号线南坪站)
顺风123(西城店)|重庆市九龙坡区杨家坪龙湖西城天街3F15号|57be66c7bdce553b137da25a|顺风123西城店|重庆市杨家坪龙湖西城天街3楼15号查看位置
Miss pancake松饼小姐|南通市中南世纪城29幢127室查看位置|57a059c6951f59b1cfbfd369|Miss Pancake松饼小姐(中南店)|南通市中南世纪城29号楼127门面(中南城东门)
顺风123（大融城店）|重庆市江北区观音桥步行街8号大融城购物中心6F|57be5f66bdce0ead1f424de1|顺风123（大融城店）|重庆市江北区观音桥步行街8号大融城购物中心6F
锦江楼恭城油茶会馆|桂林市漓江路47号查看位置|57a0a0ec951f59b1cf4eb80a|锦江楼恭城油茶会馆|桂林市漓江路47-3号
仁达苑|湖州市青铜路1155号查看位置|57a05c43951f59b1cfc46228|仁达苑|湖州市青铜路1155号
巴萨奴纳（大洋百货店）|重庆市九龙坡区杨家坪西郊路大洋百货5F|57be5f67bdce0ead1f424e0c|巴萨奴纳（大洋百货店）|重庆市九龙坡区杨家坪西郊路大洋百货5F
任麻麻|重庆市渝中区民权路26号英利国际B1楼|57a02b13951f59b1cf867e68|任麻麻|重庆市解放碑民权路英利国际购物中心B1楼104号
九洲同畅|重庆市万州区福斯德广场2楼|57be5f67bdce0ead1f424e15|九洲同畅|重庆市万州区福斯德广场2楼
大队长火锅（解放碑店）|重庆市渝中区青年路18号中天大酒店2楼|57a032d3951f59b1cf8ed547|大队长吧式火锅|重庆市青年路18号中天大酒店2楼
浏阳印象|福建省泉州市鲤城区江滨北路凯德广场B1|57a05bc2951f59b1cfc3a5d8|浏阳印象(江滨凯德广场沃尔玛店)|泉州市江滨北路凯德广场负一楼(豪客来)
俏厨娘|福建省泉州市丰泽区泉秀路与云鹿路交界闽隆大厦1楼|57a068a8951f59b1cfdc7e92|俏厨娘时尚餐厅|泉州市泉秀路与云鹿路交汇处闽隆实业一楼107-109号(天虹商场正对面)
桥亭活鱼小镇（阳光店）|福建省泉州市晋江市阳光时代广场|57be5f6abdce0ead1f424f5d|桥亭活鱼小镇（阳光店）|福建省泉州市晋江市阳光时代广场
黄鹤楼|福建省泉州市丰泽区坪山路与泉秀路交叉口豪盛花苑2层|57a0cb34951f59b1cfa2f2dd|黄鹤楼(中心站店)|泉州市坪山路
贴阁碧高鑫店|宁波市新星路111号高鑫广场3楼309室查看位置|57a05a6e951f59b1cfc11b93|贴阁碧(高鑫店)|宁波市新星路111号高鑫广场三楼木广场南
桥亭活鱼小镇（太古店）|福建省泉州市丰泽区东海湾太古广场4F|57be5f6abdce0ead1f424f3f|桥亭活鱼小镇（太古店）|福建省泉州市丰泽区东海湾太古广场4F
厨谋天下|南宁市公园路6号查看位置|57a06146951f59b1cfcd5162|厨谋天下风味馆|南宁市公园路6号(区体育场对面)
嘉陵传奇|福建省泉州市洛江区安吉路中骏世界城4F|57a068a9951f59b1cfdc7f36|嘉陵传奇(安吉南路店)|泉州市安吉南路中骏世界城4楼
鱼旨寿司（万达店）|福建省泉州市丰泽区泉州市万达广场3-51号|57be5f6cbdce0ead1f42504b|鱼旨寿司（万达店）|福建省泉州市丰泽区泉州市万达广场3-51号
腾龙阁厦大店|厦门市演武路4号富万邦四楼查看位置|57a04941951f59b1cfa73832|腾龙阁|厦门市演武路4号富万邦4楼
桥亭活鱼小镇（中骏店）|福建省泉州市洛江区安吉路中骏世界城4F|57be5f6bbdce0ead1f424fcf|桥亭活鱼小镇（中骏店）|福建省泉州市洛江区安吉路中骏世界城4F
舜和巴西烤肉|济南市泺源大街53号-1查看位置|57a02ae6951f59b1cf863c15|舜和巴西烤肉(泺源大街店)|济南市泺源大街53号(山东舜和酒店)
桥亭活鱼小镇（泉秀店）|福建省泉州市丰泽区泉秀路星光不夜城1F|57be5f6abdce0ead1f424f58|桥亭活鱼小镇（泉秀店）|福建省泉州市丰泽区泉秀路星光不夜城1F
惠州市百姓大药房下埔店|惠州市麦科特大道73号一楼（海雅百货对面）|57a065c8951f59b1cfd69cd6|百姓大药房(下埔店)|惠州市麦科特大道73号愉景大厦一楼
中石化-江津站|荆州市江津东路134号|57a05d44951f59b1cfc605bc|中石化江津加油站|荆州市江津东路134号(大润发超市旁)
新鲜荟|江门市白石大道203号111室查看位置|57a07e6c951f59b1cf08aca9|新鲜荟|江门市汇悦城对面
蓝枪鱼西餐厅湖东店|苏州市钟惠路102号金湖湾商业街201室查看位置|57a031cd951f59b1cf8de775|蓝枪鱼西餐厅(湖东店)|苏州市钟惠路102号金湖湾商业街201室(近湖东邻里中心)
海陆空时尚海鲜美食|荆州市沙市区北京中路人信汇4楼|57a05d41951f59b1cfc5fdc5|海陆空时尚海鲜美食|荆州市北京中路人信汇4楼
鱼旨寿司（丰泽店）|福建省泉州市丰泽区泉州市丰泽街丰泽广场新华都5楼|57a0cb34951f59b1cfa2f254|鱼旨寿司（丰泽店）|泉州市田安北路丰泽广场新华都5楼
特特水果（武夷店）|福建省泉州市丰泽区泉州市丰泽区武夷花园|57be5f6dbdce0ead1f425065|特特水果（武夷店）|福建省泉州市丰泽区泉州市丰泽区武夷花园
椒艳时光华信店|济南市花园路78-3号华信银座1层查看位置|57a02ae9951f59b1cf863fbf|椒艳时光(华信银座店)|济南市花园路78-3号银座商城一层
鱼旨寿司（华侨店）|福建省泉州市鲤城区泉州鲤城区百源路华侨大厦一楼|57be5f6cbdce0ead1f42505e|鱼旨寿司（华侨店）|福建省泉州市鲤城区泉州鲤城区百源路华侨大厦一楼
黄记煌|桂林市联达广场4栋201查看位置|57a0679f951f59b1cfda66cc|黄记煌|桂林市环城西一路
翠悦茶餐厅（ＳＭ店）|福建省泉州市晋江市晋江SM国际广场二层|57be5f6ebdce0ead1f4250bd|翠悦茶餐厅（ＳＭ店）|福建省泉州市晋江市晋江SM国际广场二层
江鱼城|荆州市沙市区荆沙大堤外（近新沙路）|57a05d46951f59b1cfc6076a|江鱼城|荆州市荆江大堤(近新沙路)
惠州市百姓大药房麦兴店|惠州市麦地东路2号润泽大厦一楼|57a065c8951f59b1cfd69c01|百姓大药房(麦兴店)|惠州市麦地东路2号润诚大厦一楼
特特水果（东街店）|福建省泉州市鲤城区泉州市鲤城区东街中段（第一医院边）|57be5f6fbdce0ead1f4250cd|特特水果（东街店）|福建省泉州市鲤城区泉州市鲤城区东街中段（第一医院边）
翠悦茶餐厅（宝龙店）|福建省泉州市晋江市晋江宝龙城市广场三层|57be5f6fbdce0ead1f4250ed|翠悦茶餐厅（宝龙店）|福建省泉州市晋江市晋江宝龙城市广场三层
老屋川菜馆东渡店|宁波市东渡路4号查看位置|57a05a59951f59b1cfc0f3ad|老屋川菜生活(东渡路店)|宁波市东渡路4号(世贸中心大厦对面)
文华酒店|福建省泉州市丰泽区泉州市丰泽区宝洲路719号|57a0a291951f59b1cf51f03f|文华酒店一楼啤酒吧|泉州市宝洲路719号一楼(浦西万达广场)
美食嘉族西餐厅|荆州市沙市区便河东路42号|57a0715b951f59b1cfed93cc|美食嘉族西餐厅(沙市店)|荆州市便河东路42号(近北京西路)
松临铁板烧神农店|长沙市芙蓉中路三段269号查看位置|57a05e09951f59b1cfc75191|松临铁板烧(神农店)|长沙市芙蓉中路三段269号神农大酒店1楼(近黄土岭)
重庆巴王府火锅|荆州市沙市区人信汇L3层|57a0715a951f59b1cfed90dc|重庆巴王府火锅(餐谋天下)|荆州市北京中路人信汇3楼南侧(我家福厨旁)
一串而已|株洲市文艺路9号1栋101号查看位置|57a0b0cf951f59b1cf6e01ee|一串而已|株洲市千金影院巷子进去十米
面包新语（涂门店）|福建省泉州市鲤城区鲤城区涂门街中闽百汇B1楼(近文庙)|57be5f70bdce0ead1f425126|面包新语（涂门店）|福建省泉州市鲤城区鲤城区涂门街中闽百汇B1楼(近文庙)
面包新语（圣湖店）|福建省泉州市丰泽区泉州市丰泽区丰泽街远丰阁106-108号店|57be5f71bdce0ead1f4251a9|面包新语（圣湖店）|福建省泉州市丰泽区泉州市丰泽区丰泽街远丰阁106-108号店
燕居大酒店|荆州市沙市区江汉北路59号|57a07159951f59b1cfed8f59|燕居大酒店(江汉北路店)|荆州市江汉北路59号
面包新语（丰泽店）|福建省泉州市丰泽区田安路丰泽小区主入口左侧|57be5f71bdce0ead1f4251ce|面包新语（丰泽店）|福建省泉州市丰泽区田安路丰泽小区主入口左侧
川骄（晋江万达店）|福建省泉州市晋江市梅岭街道晋江万达金街星巴克对面(星巴克对面)|57be5f71bdce0ead1f4251a4|川骄（晋江万达店）|福建省泉州市晋江市梅岭街道晋江万达金街星巴克对面(星巴克对面)
石全食美（江北店）|重庆市江北区北城天街11号（富力凯悦酒店旁）|57a032d3951f59b1cf8ed5c5|石全食美GEM LOUNGE|重庆市北城天街11号富力海洋国际-1F(富力凯悦酒店旁)(民生银行对面)
天天食府|荆州市沙市区江汉北路91号（帝豪正对面）|57a07158951f59b1cfed8dcd|天天食府|荆州市江汉北路91号(地豪正对面)
佐登妮丝禅城同济广场|广东省佛山市禅城区同济路66号同济广场首层商铺41号|57a036e1951f59b1cf92e5a4|佐登妮丝(同济店)|佛山市同济路66号同济广场1楼41号铺(金马影剧院对面)
金格百货-时光店|昆明市北京路985号|57a0a2bd951f59b1cf524982|金格店|昆明市北京路985号金格百货1楼
艳阳天酒家旅店-湖北沙市店|湖北省荆州市沙市区北京东路224号|57a05d46951f59b1cfc60864|艳阳天酒店(沙市店)|荆州市沙市区 北京东路224号(近北京路商业街)
舜和酒店泺源店|济南市泺源大街53号-2查看位置|57a02ae6951f59b1cf863c15|舜和巴西烤肉(泺源大街店)|济南市泺源大街53号(山东舜和酒店)
牛9 潮汕牛肉火锅|宁波市钱湖北路555号钱湖天地广场查看位置|57a0b0d5951f59b1cf6e0df3|牛9潮汕牛肉火锅(钱湖天地店)|宁波市钱湖北路555号(KFC向前50米)
金格百货-汇都店|昆明市白塔路131号|57a0a58e951f59b1cf57a5e8|金格百货|昆明市白塔路131号
沁园（上清寺广电店）|重庆市渝中区中山三路159号附5号|57a0e4aa951f59b1cfd4ff73|沁园饼屋(中山三路店)|重庆市中山三路159号广播电台
浙北大酒店|湖州市南街507号查看位置|57a08b32951f59b1cf229864|浙北大酒店|湖州市南街507号
金格百货-奥特莱斯店|昆明市度假区前卫西路19号|57be53babdce24b4d421339d|金格百货-奥特莱斯店|昆明市度假区前卫西路19号
向阳坊（梅园店）|福建省莆田市荔城区莆田市荔城区镇海梅园路中段236号|57be5f74bdce0ead1f4252b5|向阳坊（梅园店）|福建省莆田市荔城区莆田市荔城区镇海梅园路中段236号
向阳坊（文献店）|福建省莆田市城厢区莆田市城厢区文献西路261号（武装部门口）|57be5f74bdce0ead1f4252b4|向阳坊（文献店）|福建省莆田市城厢区莆田市城厢区文献西路261号（武装部门口）
金格百货-中心店|昆明市东风西路9号|57be53b9bdce24b4d4213399|金格百货-中心店|昆明市东风西路9号
向阳坊（筱塘店）|福建省莆田市城厢区莆田市城厢区筱塘南街（筱塘市场区府路路口）518号|57be5f73bdce0ead1f425290|向阳坊（筱塘店）|福建省莆田市城厢区莆田市城厢区筱塘南街（筱塘市场区府路路口）518号
途牛-欣都龙城店|昆明市北京路欣都龙城商务1栋404|57be50afbdce24b4d420d062|途牛-欣都龙城店|昆明市北京路欣都龙城商务1栋404
向阳坊（北磨店）|福建省莆田市城厢区莆田市城厢区荔城中大道1111号|57be5f73bdce0ead1f42527a|向阳坊（北磨店）|福建省莆田市城厢区莆田市城厢区荔城中大道1111号
老屋川菜馆孝闻店|宁波市孝闻街84号查看位置|57a05a59951f59b1cfc0f35c|老屋川菜馆(孝闻街店)|宁波市孝闻街84号(近中山饭店)
蜀江烤鱼|长沙市万达广场4楼4019号商铺查看位置|57a073c3951f59b1cff28c62|蜀江烤鱼(开福万达店)|长沙市中山路589号万达广场4楼4019号(近万达金街)
向阳坊（南园店）|福建省莆田市城厢区莆田市城厢区南园东路（荔枝公园旁）|57be5f76bdce0ead1f425331|向阳坊（南园店）|福建省莆田市城厢区莆田市城厢区南园东路（荔枝公园旁）
向阳坊（丰美店）|福建省莆田市荔城区莆田市荔城区镇海丰美路230号|57be5f77bdce0ead1f425346|向阳坊（丰美店）|福建省莆田市荔城区莆田市荔城区镇海丰美路230号
向阳坊(仓山店）|福建省福州市仓山区仓山区浦上大道274号仓山万达广场金街|57a0da02951f59b1cfc02a3c|向阳坊|福州市浦上大道276号仓山万达广场室外步行街1楼
向阳坊(五四店）|福建省福州市鼓楼区五四路258号嘉键大厦1楼(近华林路)|57a0d9fc951f59b1cfc01d0b|向阳坊(树兜店)|福州市五四路与华林路交叉口嘉键大厦1楼1号店(近华林路)
力力渔港万家丽店|长沙市万家丽中路一段90号查看位置|57a05e17951f59b1cfc76503|力力渔港(万家丽中路店)|长沙市万家丽中路一段90号近万家丽广场
渔夫码头|福建省福州市鼓楼区湖东路169号天骜大厦2楼|57a0d5eb951f59b1cfb81ce1|渔夫码头|福州市湖东路169号天骜大厦2楼
向阳坊(金融街店）|福建省福州市台江区鳌峰路金融街8号万达广场室外步行街1F-91-92店面|57a0334c951f59b1cf8f5373|向阳坊(万达店)|福州市鳌峰路金融街8号万达广场室外步行街1F-91-92店面(近曙光路)
秋田和食|南宁市古城路21-5号查看位置|57a060f3951f59b1cfccae29|秋田和食|南宁市古城路21-7号(文物苑旁)
向阳坊(福马店）|福建省福州市晋安区福州晋安区福马路118号长福世家18号店面|57a05419951f59b1cfb44ab9|向阳坊(紫阳店)|福州市福马路长福世家18号店面（长乐北路与福马路交接处
靓车堡(祥坂路店)|福建省福州市台江区福州市台江区祥坂路71号|57a02b1f951f59b1cf86952c|靓车堡(祥坂路店)|福州市祥坂路71号(近宝龙城市广场)
靓车堡(福新中路店)|福建省福州市晋安区福州市晋安区福新中路闽澳花园9楼一层|57a02b1f951f59b1cf869559|靓车堡(福新中路店)|福州市福新中路闽澳花园9楼一层
川竺火锅|云南省昆明市盘龙区白云路与万华路交汇处滨江俊园负一层B1-04-A号商铺|57a0671a951f59b1cfd954a2|川竺火锅|昆明市滨江俊发商业广场负一楼(白云路与万华路交叉口)
丽水云泉|昆明市呈贡区云南师范大学呈贡小区雨花毓秀一号|57a07d0d951f59b1cf05db7d|丽水云泉大酒店-洗手间|昆明市云南师范大学呈贡校区聚贤街768号
蓉城四季酒店西餐厅|成都市贝森路33号查看位置|57a0546b951f59b1cfb4fabe|蓉城四季酒店西餐厅|成都市贝森路33号
靓车堡(金山店）|福建省福州市仓山区福州市仓山区金山大道北京金山10号楼1-3号|57a02b1f951f59b1cf86957d|靓车堡(金山店)|福州市金山大道北京金山10号楼1-3号
炉鱼德思勤店|长沙市湘府中路18号（德思勤四季汇购物中心5楼12号）查看位置|57a05e09951f59b1cfc750a1|炉鱼(德思勤店)|长沙市湘府中路18号(德思勤四季汇购物中心5楼12号)
尚品味道花园餐厅|昆明市官渡区东风东路145号|57a0a325951f59b1cf53235d|尚品味道花园餐厅|昆明市董家湾东风东路145号(华侨宾馆)
回家吃饭|福建省福州市台江区中央第五街2号楼9号店2层|57a03346951f59b1cf8f4d83|回家吃饭|福州市万象城旁中央第五街
靓车堡(则徐店）|福建省福州市仓山区福州市仓山区则徐大道125号|57a02b1f951f59b1cf8694f1|靓车堡(仓山店)|福州市则徐大道125号
石山水西餐厅|福建省福州市晋安区福州市晋安区秀峰路五四北泰禾广场5F-512/13|57be5f7cbdce0ead1f4254e7|石山水西餐厅|福建省福州市晋安区福州市晋安区秀峰路五四北泰禾广场5F-512/13
有时候|福建省福州市鼓楼区福州市鼓楼区鼓东路开元寺斜对面（中国银行正对面）开元路进约30米|57a03346951f59b1cf8f4d9d|有时候|福州市鼓东路(开元寺斜对面)
多柏思-白龙路店|昆明市昆明盘龙区白龙路456号（佳园小区）|57a0670a951f59b1cfd932b4|台湾多柏思(佳园店)|昆明市白龙路456号
昔尔小镇牛排|福建省福州市鼓楼区晋安区世欧广场南区天虹百货2楼电梯上来|57a03340951f59b1cf8f47a5|昔尔小镇牛排坊|福州市世欧广场南区天虹百货2F
半山餐吧|成都市新希望路4号3栋1单元1楼1－2号查看位置|57a02ad5951f59b1cf861984|半山餐吧(曼哈顿店)|成都市新希望路4号曼哈顿广场二期3-1-102(近航空路)
泛泰和义店|宁波市和义路100号1844新天地LG层B003查看位置|57a05a6e951f59b1cfc11b89|泛泰(泛泰café)|宁波市和义路100号1844新天地LG层B003(很高兴遇见你、漫咖啡、辣府、捞王锅物料理)
仙踪林|海口市玉沙路21号玉沙京华城2FA093-2FA096号铺位查看位置|57a0e523951f59b1cfd5f669|仙踪林(上邦百汇城店)|海口市金龙路98号上邦百汇城3楼(广百对面)
天鲜海鲜火锅|福建省福州市台江区工业路东辉花园门口店面家家乐超市门口|57a0da11951f59b1cfc04645|天鲜海鲜火锅私房菜|福州市工业路东辉花园门口店面家家乐超市门口
蜀乡小镇|济南市环山路银座广场东临查看位置|57a0e49b951f59b1cfd4e10d|蜀乡小镇|济南市环山路银座购物广场东临(羊头峪路17号)
哈哈炭都|福建省福州市台江区曙光路201号金融街万达广场金街1F-164|57a0333f951f59b1cf8f46ef|哈哈碳都|福州市曙光路201号
莲沫泰国料理|昆明市盘龙区欣都龙城VCparkL0层乐全食美食广场0-036号|57a05b60951f59b1cfc2ea5c|莲沫泰国料理(欣都龙城店)|昆明市欣都龙城VCparkL0层乐全食美食广场0-036号(欣都龙城)
百加百炭火烤肉|福建省福州市鼓楼区东街口八一七北路89号贤南商厦|57a02b1c951f59b1cf868d13|百加百炭火烤肉专门店|福州市鼓楼东街口卫前街113-115号贤南商厦一楼
厨子·勺子·筷子|福建省福州市晋安区福州市鼓楼区六一北路中国银行旁|57be5f80bdce0ead1f425620|厨子·勺子·筷子|福建省福州市晋安区福州市鼓楼区六一北路中国银行旁
重庆海底诱惑火锅|福建省福州市仓山区福州市仓山区浦上乐都汇1楼|57be5f7fbdce0ead1f4255d2|重庆海底诱惑火锅|福建省福州市仓山区福州市仓山区浦上乐都汇1楼
K先生量贩KTV|昆明市盘龙区人民东路198号新工人文化宫F区|57a05b5b951f59b1cfc2dee4|K先生量贩KTV|昆明市人民东路198号新工人文化宫F区
老屋印象 亚细亚店|宁波市亚细亚75街5F查看位置|57a063d3951f59b1cfd27a65|老屋印象(亚细亚店)|宁波市药行街169号亚细亚商城A座五楼(莱迪时尚广场五楼)
外婆家|南昌市青山湖大道71号查看位置|57a077eb951f59b1cffb2461|外婆家(青山湖南大道店)|南昌市青山湖南大道71号(近顺外路)
鑫汉阳饭店|大庆市银亿阳光城A-66商服8门查看位置|57a062fc951f59b1cfd0ce0c|鑫汉阳饭店(银亿店)|大庆市银亿小区银亿阳光城A-66商铺8
51度咖啡牛排馆（东原新新店）|重庆市江北区大石坝东原新新PARK购物中心4楼|57be5f81bdce0ead1f425693|51度咖啡牛排馆（东原新新店）|重庆市江北区大石坝东原新新PARK购物中心4楼
简爱家居|江门市建设路中邦广场|57a08769951f59b1cf1adf95|简爱家居|江门市建设三路113号中邦国际广场内(近新汽车站)
千鹤日本料理桂山店|桂林市七星区穿山路42号（桂山大酒店一楼）查看位置|57a05b86951f59b1cfc32d8b|千鹤日本料理(穿山路店)|桂林市穿山路42号
51度咖啡牛排馆（东原1891店）|重庆市南岸区南滨路东原1891时光道商场1楼|57be5f80bdce0ead1f42563d|51度咖啡牛排馆（东原1891店）|重庆市南岸区南滨路东原1891时光道商场1楼
泰苑泰国餐厅（东原新新店）|重庆市江北区大石坝东原新新PARK购物中心5楼|57be5f81bdce0ead1f425685|泰苑泰国餐厅（东原新新店）|重庆市江北区大石坝东原新新PARK购物中心5楼
蔻菲咖啡-文林店|昆明市五华区文林街40号附10、11号|57a0ba2a951f59b1cf80e808|蔻菲咖啡(文林店)|昆明市文林街40号附10号(翠湖)
上井（南坪店）|重庆市南岸区江南大道28号协信星光时代广场5楼|57a02b14951f59b1cf867f64|上井(南坪店)|重庆市江南大道28号协信星光时代广场5楼017号
沁园（杨家坪店）|重庆市九龙坡区杨家坪正街7号|57a095d4951f59b1cf3811f8|沁园(杨正街店)|重庆市杨家坪正街7号(近国美电器)
鳅香泥鳅主题餐厅|成都市金沙遗址路3号附1号查看位置|57a02ad6951f59b1cf861a60|鳅香|成都市金沙遗址路3号附1号(金沙遗址南大门正对面左手第一家)
李福记麻辣鱼|焦作市塔南路太极景润东门南100米路西查看位置|57a0a4d5951f59b1cf566ced|李福记麻辣鱼|焦作市塔南路(近太极景润)
沁园（北城天街店）|重庆市江北区建新北路12号附1号|57a095d3951f59b1cf380eba|沁园(北城天街店)|重庆市建新北路12号附1号
沁园（人民小学店）|重庆市渝中区中山四路1号人民小学旁|57a0330d951f59b1cf8f119c|沁园饼屋(上清寺店)|重庆市中山四路1号人民小学旁
沁园（附2院店）|重庆市渝中区临江门72号|57be5f82bdce0ead1f42571d|沁园（附2院店）|重庆市渝中区临江门72号
大队长火锅（新牌坊店）|重庆市渝北区新牌坊175号（卜峰莲花旁）|57be5f84bdce0ead1f425791|大队长火锅（新牌坊店）|重庆市渝北区新牌坊175号（卜峰莲花旁）
涌上外婆桥镇安店|宁波市镇安街93号查看位置|57a05a6f951f59b1cfc11dbc|涌上外婆桥(镇安街店)|宁波市镇安街93号(近琴桥)
舜和海鲜文化西路店|济南市文化西路10号查看位置|57a03094951f59b1cf8cc7bb|舜和海鲜(文西店)|济南市文化西路10号(历下大润发西行150米路南)
舟海拾贝蒸汽海鲜餐厅|潍坊市健康东街与惠贤路交叉口北158米路东查看位置|57a0b8ad951f59b1cf7defd0|舟海拾贝蒸汽海鲜餐厅|潍坊市健康东街与惠贤路交叉口北150米路东
澳门简爱碗仔（财富中心店）|重庆市渝北区财富购物中心3楼|57be5f86bdce0ead1f4257e9|澳门简爱碗仔（财富中心店）|重庆市渝北区财富购物中心3楼
滋澜自助烧烤|福建省福州市台江区金融街万达金融街2楼|57be5f88bdce0ead1f425824|滋澜自助烧烤|福建省福州市台江区金融街万达金融街2楼
滋味小栈|重庆市江北区观音桥远东百货B1楼（肯德基旁）|57a02b13951f59b1cf867e3f|滋味小栈|重庆市北城天街远东百货B1F(肯德基旁)
澳门简爱碗仔（北城天街店）|重庆市江北区北城天街新馆4楼|57be5f85bdce0ead1f4257b6|澳门简爱碗仔（北城天街店）|重庆市江北区北城天街新馆4楼
老灶房开元店|绵阳市开元北街50号查看位置|57a05d01951f59b1cfc59092|老灶房(开元店)|绵阳市开元北街50号(近涪江派出所)
陶乡涮涮锅爱琴海店|福建省福州市仓山区爱琴海购物广场东百内|57be5f89bdce0ead1f42587f|陶乡涮涮锅爱琴海店|福建省福州市仓山区爱琴海购物广场东百内
向阳坊（顶社店）|福建省莆田市城厢区顶社路中段5号楼东侧第三坎|57be5f89bdce0ead1f425864|向阳坊（顶社店）|福建省莆田市城厢区顶社路中段5号楼东侧第三坎
